price,bedrooms,living_in_m2,real_bathrooms
244000,1,89.18688,1
425000,2,118.91584,1
272000,1,96.61912,1
285000,3,226.125902,2
675000,2,165.36734,2
230000,2,178.37376,2
751000,3,287.07027,3
345000,3,221.294946,2
405000,2,141.21256,2
725126,3,297.2896,2
460500,3,201.59951,2
349900,3,190.636956,2
234950,2,132.85129,2
397000,1,92.903,1
470000,3,202.52854,2
438750,2,149.57383,1
755000,2,185.806,2
667000,3,237.83168,2
448500,2,120.7739,1
725000,3,250.8381,1
895000,3,314.94117,1
350000,2,183.01891,1
290000,2,174.65764,2
635000,2,182.08988,2
270000,2,216.46399,2
591000,2,135.63838,2
490000,2,189.52212,2
630000,2,248.98004,2
500007,1,169.08346,1
216650,2,143.07062,3
340000,1,116.12875,2
370000,2,87.32882,1
158000,2,105.90942,1
378800,3,254.55422,2
335000,3,185.806,1
850000,2,211.81884,1
203700,1,71.53531,1
568000,3,217.39302,2
190000,1,81.75464,1
285000,3,183.01891,2
560000,2,150.50286,2
298500,2,224.82526,2
740000,3,281.49609,2
471000,3,189.52212,2
524250,2,158.86413,2
635000,3,238.76071,2
350000,2,186.73503,2
380000,1,72.46433999999999,1
272450,2,165.36734,2
450000,3,161.65122,1
390000,3,248.98004,2
625000,3,195.09629999999999,2
665000,3,211.81884,1
225000,2,94.76106,2
1050000,2,204.3866,2
567000,2,151.43189,1
726000,2,175.58667,2
346950,2,170.01248999999999,1
415000,1,104.98039,2
555000,2,230.39944,2
740000,3,278.709,2
599950,3,212.74787,2
222000,1,77.10949,1
335000,1,133.78032,1
650000,3,335.37982999999997,2
640000,3,205.31563,2
352499,1,115.19972,2
380000,1,111.4836,1
295000,3,200.67048,2
982000,3,259.19937,2
324800,1,108.69651,1
525000,3,159.79316,2
333700,2,207.17369,2
380000,1,91.04494,1
775000,3,348.38625,2
340000,2,116.12875,1
495000,2,135.63838,2
290000,2,141.21256,1
350000,3,226.68332,2
526000,3,275.92191,2
460940,3,297.475406,2
257000,3,130.0642,1
337500,3,216.46399,2
545000,3,169.08346,1
855000,2,319.58632,2
699900,3,261.05743,2
259950,2,93.83203,2
275000,2,124.49002,2
160000,2,79.89658,1
222000,2,91.97397,1
355900,2,194.16727,2
335000,2,186.73503,1
1050000,3,286.14124,3
445000,2,130.99323,1
365000,3,302.86378,2
550000,3,167.2254,2
378000,3,184.87697,1
479500,1,86.39979,1
351999,2,220.18010999999998,2
187000,1,97.54814999999999,1
235000,3,157.00607,1
255000,2,158.86413,1
802500,3,308.43796,3
380000,3,156.07704,2
559950,3,246.19295,2
689000,3,301.93475,2
275000,2,125.41905,1
367500,3,288.92833,3
998500,2,198.81242,1
345000,2,122.63195999999999,3
500000,3,240.61877,2
240000,2,139.3545,2
356700,1,101.26427,1
250000,3,209.03175,3
530000,2,230.39944,2
475000,2,123.56099,1
720000,3,329.80565,3
525000,3,340.95401,2
319950,3,158.86413,1
355000,2,220.18010999999998,1
525000,2,195.09629999999999,2
317000,2,107.76748,1
613000,2,125.41905,2
1125000,3,287.9993,3
549950,3,362.879118,3
334000,2,170.94152,2
555000,2,293.57348,2
445000,2,143.99965,2
505000,2,185.341485,2
675000,3,261.05743,2
90000,1,73.39337,1
432900,2,205.31563,2
690000,2,143.07062,3
289950,2,192.30921,2
230000,2,105.90942,1
225000,1,126.34808,2
760000,3,353.96043,3
395000,3,183.94794,3
485000,3,168.15443,2
760000,3,256.41228,2
519000,3,238.76071,2
401000,2,115.19972,2
1017000,3,241.5478,1
760000,2,165.36734,2
1051000,3,358.60558,3
740000,3,232.2575,2
620000,3,222.9672,2
311500,3,180.23182,2
650000,2,170.94152,2
315000,2,217.39302,2
299250,2,235.04459,2
371500,2,153.28995,1
355000,2,153.28995,1
400000,2,116.12875,1
202000,1,85.47076,1
500012,3,222.9672,2
430000,3,184.87697,2
632000,2,253.62519,2
468500,2,125.41905,2
339900,3,217.39302,2
305000,2,130.0642,1
370000,1,118.91584,1
527000,2,208.10272,2
831000,2,208.10272,2
307700,3,183.94794,2
297000,3,166.29637,1
340000,2,183.01891,2
355000,3,133.78032,1
339950,1,76.18046,1
280000,2,146.78674,2
715000,2,193.23824,3
740000,3,186.73503,1
714000,2,209.96078,1
550000,3,328.87662,3
330000,2,232.2575,2
464000,2,151.43189,2
288000,2,110.55457,1
350000,3,209.96078,2
350000,3,206.24466,2
228000,1,167.2254,1
310000,2,131.92226,1
524000,2,198.81242,2
695000,3,219.25108,2
299995,2,183.01891,2
415000,3,170.01248999999999,3
330490,2,133.78032,2
470000,3,184.87697,2
404000,2,130.99323,1
600000,1,233.18653,2
1025000,3,308.43796,3
935000,3,381.83133,3
690000,3,299.14766,2
215000,2,149.57383,1
665000,3,246.19295,2
255000,1,105.90942,2
1125000,3,177.44473,1
645000,3,265.70258,2
550000,2,161.65122,2
742500,3,287.9993,2
299000,2,89.18688,1
780000,3,154.21898,2
477000,2,117.05778,2
435000,3,273.13482,2
546800,3,201.59951,2
439000,3,208.10272,2
359950,3,209.96078,2
749000,3,250.8381,2
299000,2,143.99965,1
648000,2,149.57383,1
527500,3,210.88981,2
440000,3,223.89623,2
635000,3,255.48325,2
395000,3,254.55422,2
230000,2,134.70935,1
980000,3,293.57348,2
525000,3,145.85771,1
610000,3,196.02533,2
225000,2,135.63838,1
265000,3,213.6769,2
521000,3,187.66406,1
420000,2,167.2254,2
209995,1,65.0321,1
650000,3,236.90265,2
290000,2,139.3545,2
650000,2,138.797082,3
195000,2,118.91584,1
710000,2,165.36734,2
195000,1,109.62554,2
170000,1,111.4836,1
311600,2,126.162274,2
290000,2,147.71577,1
443500,1,123.56099,1
565000,2,157.9351,2
565000,3,216.46399,2
832500,3,320.51535,2
429000,3,246.19295,2
215000,2,90.11591,1
585888,2,138.42547,2
330000,2,98.47718,1
199950,1,65.0321,1
245000,2,171.87055,2
540000,3,282.42512,2
200000,2,97.54814999999999,1
735000,2,280.56706,2
210000,2,116.12875,1
265000,1,133.78032,1
539900,2,120.7739,3
383150,2,205.31563,2
214950,2,130.0642,1
254999,2,146.78674,1
373000,2,130.0642,2
369950,1,127.27711,2
345000,2,149.57383,2
295000,2,183.94794,2
274000,1,76.18046,1
215000,3,136.56741,2
677100,2,196.02533,2
280000,2,94.76106,2
770000,2,192.30921,2
646000,3,266.63161,2
329950,2,162.58025,1
550000,1,96.61912,1
550000,3,236.90265,1
185000,2,93.83203,1
550000,3,248.05101,3
875000,3,300.07669,2
438000,3,183.01891,2
388000,2,163.50928,1
325000,1,57.59986,1
495000,3,314.94117,2
622500,1,140.28353,1
968000,3,335.37982999999997,2
290000,1,147.71577,2
600000,3,183.01891,2
250000,1,72.46433999999999,1
487500,2,168.15443,2
287000,2,138.42547,2
419000,1,136.56741,2
410000,2,117.98681,2
600000,1,223.89623,2
620000,1,132.85129,1
400000,1,93.83203,1
570000,2,95.69009,1
475000,2,151.43189,2
190000,2,129.13517,1
279000,2,178.37376,2
350000,2,160.72219,2
415000,1,70.60628,1
967500,2,301.93475,3
550000,3,339.09595,2
241000,1,99.40621,1
209000,1,78.03852,1
844000,3,311.22505,3
431000,3,213.6769,2
340000,2,198.81242,1
390000,2,143.99965,3
333000,3,177.44473,2
430000,3,229.47041,2
276500,3,221.10914,2
230000,2,139.3545,2
199990,2,78.03852,1
705000,2,232.2575,2
813000,3,308.43796,2
986000,3,263.84452,3
899000,2,137.49644,1
635000,2,180.23182,2
251000,2,113.34166,1
600000,3,237.83168,2
640000,3,209.96078,2
267000,2,233.18653,2
795000,3,192.30921,2
375000,2,89.18688,1
259000,2,117.98681,1
205000,1,66.89016,1
620000,2,189.52212,1
645000,3,293.57348,2
909950,3,283.35415,3
255000,2,84.54173,1
770000,3,354.88946,2
350000,1,125.41905,1
745000,3,182.08988,2
350000,3,260.1284,2
156000,1,54.81277,1
250000,3,240.61877,2
318000,2,116.12875,2
800000,3,313.08311,3
219900,2,79.89658,1
438000,1,104.05136,1
679000,3,317.72826,3
260000,2,122.63195999999999,1
220000,3,177.44473,1
264500,3,191.38018,2
280000,1,149.57383,1
349000,3,157.9351,1
815000,3,265.70258,3
1015000,2,335.37982999999997,1
427000,2,190.45115,2
450000,2,152.268017,2
355000,2,111.4836,1
500000,3,213.6769,2
315000,2,232.2575,1
590000,2,205.31563,2
799950,3,282.42512,2
549500,2,150.50286,1
295000,2,171.87055,2
140000,2,92.903,1
415500,2,113.34166,2
665000,2,179.30279,2
785000,2,214.60593,2
390000,2,219.25108,2
216000,2,93.83203,1
433000,2,173.72861,1
505400,2,152.36092,1
287000,3,189.52212,1
380000,2,174.65764,2
317000,2,163.50928,2
440000,2,130.99323,1
640000,3,187.66406,1
539950,2,155.14801,2
260000,2,135.63838,1
419000,2,198.81242,1
339950,2,160.72219,2
580000,2,122.63195999999999,1
359000,2,204.3866,1
554000,1,173.72861,2
550120,3,243.40586,2
415000,2,241.5478,2
259875,2,116.12875,1
659000,2,233.18653,2
330000,2,133.78032,1
317000,2,98.47718,1
415000,3,150.50286,1
325000,2,96.61912,1
624800,2,209.03175,2
359000,2,134.70935,2
460000,1,253.62519,1
375000,3,134.70935,1
613000,1,108.69651,2
465000,1,104.05136,1
1050000,2,230.39944,2
700000,2,190.45115,2
450000,1,142.14159,1
278000,3,180.23182,2
271115,1,77.10949,1
382000,1,125.41905,2
399900,2,117.05778,1
690000,2,230.39944,2
180000,2,123.56099,1
434975,2,147.71577,2
635000,3,243.40586,2
279000,2,154.21898,2
542950,2,192.30921,2
368000,2,127.27711,2
864500,3,327.01856,2
905000,3,319.58632,3
877500,3,284.28318,2
325000,1,93.83203,1
618000,1,175.58667,1
490000,2,131.92226,1
563000,2,146.78674,2
409124,3,308.43796,3
380000,3,173.72861,2
812000,3,210.88981,2
359900,3,229.47041,2
350000,1,66.89016,1
555000,2,249.90906999999999,2
276000,2,231.792985,2
370000,1,84.54173,1
539950,2,123.56099,2
252500,2,165.36734,2
337000,3,297.2896,2
465000,2,140.28353,1
578000,3,192.30921,2
365000,3,148.6448,2
339989,2,191.38018,2
299000,1,99.40621,1
273950,2,145.85771,2
898500,3,268.48967,2
565000,2,250.8381,2
575000,2,173.72861,2
450000,2,93.83203,2
499000,1,143.07062,1
500000,2,157.00607,1
413000,3,269.4187,2
178500,1,68.74822,1
399950,3,297.2896,2
749950,2,186.73503,2
640000,2,210.88981,3
535000,3,234.11556,2
436000,3,231.792985,2
336000,1,107.76748,1
336000,2,261.98646,2
305000,3,92.903,1
240000,2,123.56099,2
355000,2,134.244835,2
250000,1,74.3224,1
459950,3,256.41228,2
810000,3,279.63803,2
451101,1,140.28353,1
775000,3,192.30921,2
200000,3,125.41905,1
455000,3,205.31563,2
385000,2,161.65122,2
379900,3,139.3545,1
396675,1,160.72219,1
535000,3,146.78674,1
1000000,3,277.77997,3
532000,2,177.44473,2
570000,3,317.72826,2
334550,1,81.75464,1
715000,1,200.67048,2
296000,2,144.92867999999999,2
310000,2,155.14801,2
412000,2,144.278359,2
350000,3,232.2575,2
889000,3,298.21863,3
244500,1,84.54173,1
760000,2,130.99323,1
498445,3,298.776048,2
955500,3,197.88339,1
350000,2,97.54814999999999,1
205000,1,98.47718,1
246000,2,129.13517,1
375000,3,233.18653,2
730000,2,189.52212,2
260000,2,138.42547,2
300000,3,268.48967,2
710000,2,272.20579,2
318000,2,145.85771,1
785000,3,313.08311,3
360000,2,116.593265,1
605000,3,284.28318,3
310000,3,291.71542,2
902000,2,301.00572,2
625000,2,196.95436,2
235000,2,121.70293,1
335000,2,101.26427,2
267500,1,89.18688,1
550000,2,143.07062,2
395000,2,151.43189,2
300000,3,286.14124,2
678500,2,228.54138,2
575000,1,257.34131,1
885000,3,379.97327,2
305000,3,177.816342,2
244900,1,57.59986,1
685000,2,137.49644,1
370000,2,98.47718,1
450000,1,134.70935,1
950000,3,343.7411,2
269500,2,170.94152,1
782000,1,145.85771,1
449000,1,116.12875,1
500000,2,205.31563,2
361000,2,96.61912,1
570000,2,222.03817,1
387500,3,222.9672,2
675000,2,158.86413,1
533000,2,118.91584,3
600000,2,251.76713,3
712198,3,227.61235,2
216000,2,121.70293,1
137124,2,89.18688,1
915000,3,315.8702,2
135000,3,135.63838,1
400000,2,196.95436,2
608000,3,222.9672,3
685000,3,209.96078,2
513000,2,139.3545,2
215000,2,157.00607,1
330000,2,99.40621,1
503045,2,144.92867999999999,3
495000,3,377.18618,2
700000,1,215.53496,1
330000,2,156.07704,2
680000,2,339.09595,3
81000,1,67.81919,1
239950,3,135.63838,1
1028950,3,248.98004,3
840000,3,216.46399,1
345000,2,112.41263,2
380000,2,162.58025,1
375000,3,210.88981,2
515000,3,229.47041,2
600000,3,251.76713,2
415000,2,172.79958,1
380000,1,112.41263,1
407000,1,124.49002,2
392450,3,203.922085,2
442000,1,130.99323,1
434500,2,179.30279,1
692500,2,224.82526,2
237000,2,167.2254,1
225000,2,93.83203,1
818900,2,100.33524,1
805000,3,208.10272,3
464000,3,315.8702,2
459000,3,187.66406,1
340000,3,202.52854,2
425000,1,117.98681,1
668000,3,370.68297,3
470000,2,206.24466,2
505000,2,213.6769,1
323500,2,208.10272,3
225000,1,120.7739,1
355000,2,183.94794,2
565000,1,123.56099,1
475000,2,143.99965,1
660000,2,193.23824,2
785000,2,148.6448,2
1100000,3,205.31563,3
217000,2,130.0642,1
320000,3,275.92191,3
747500,3,218.32205,2
502501,1,102.1933,1
355000,2,173.72861,1
812500,3,261.05743,2
330000,2,173.72861,2
592500,2,108.69651,2
370000,2,153.28995,2
479900,3,233.18653,2
315000,1,53.88374,1
462550,1,99.40621,1
1100000,3,238.76071,2
529000,2,180.23182,2
419000,2,201.59951,2
241000,2,164.43831,2
921000,3,214.60593,2
649000,3,276.85094,2
649000,2,316.79923,2
450000,2,126.34808,1
440000,3,134.70935,2
473000,2,128.20614,3
330000,1,115.19972,2
450000,3,200.67048,1
330000,2,223.89623,2
889950,3,286.14124,2
625000,2,178.37376,2
499922,2,135.63838,2
650000,2,215.53496,2
508450,3,141.21256,1
855000,3,210.88981,2
268000,3,160.72219,1
1028000,2,260.1284,3
390000,3,209.03175,1
491500,3,195.09629999999999,2
430000,3,299.14766,3
586000,3,197.88339,2
575000,3,153.28995,2
652427,3,257.34131,2
625000,3,223.89623,1
653000,2,282.42512,3
360000,1,191.38018,2
425000,2,161.65122,2
615000,2,138.42547,2
255000,2,108.69651,1
382888,1,57.59986,1
730000,1,160.536384,1
639900,3,314.01214,2
470000,3,188.59309,1
750000,2,242.47683,1
555000,3,261.05743,2
459000,2,226.68332,3
350000,2,93.83203,1
395000,3,181.16085,1
384000,2,91.97397,2
549900,3,335.37982999999997,3
361810,2,115.19972,1
304000,2,83.6127,1
163250,1,71.53531,1
549000,3,139.3545,1
830000,3,235.04459,3
445000,2,110.55457,2
390000,3,238.76071,2
425000,1,99.40621,1
333500,2,113.34166,1
240000,3,228.54138,1
850000,2,285.21220999999997,3
675000,3,271.27676,2
240000,2,120.7739,2
550000,1,91.04494,1
445000,3,259.19937,2
250000,2,114.27069,1
200000,1,93.83203,1
300000,2,160.72219,1
925000,3,357.67655,3
690000,3,261.98646,2
1150000,3,386.47648,3
452500,2,189.52212,1
427005,2,135.63838,3
545000,2,202.52854,2
785000,3,297.2896,2
650000,1,134.70935,1
751000,2,314.01214,2
465000,3,281.49609,2
172040,2,158.86413,2
579000,1,118.91584,2
190000,2,147.71577,2
750000,2,243.40586,2
700000,2,146.78674,1
370000,1,83.6127,1
605000,3,304.72184,1
426000,2,128.20614,1
286950,3,149.57383,2
599000,3,196.95436,2
254950,2,166.667982,2
500000,3,156.07704,2
653000,3,200.67048,2
319950,3,214.60593,1
265000,2,124.49002,2
442500,3,170.94152,2
553650,1,126.34808,2
425000,2,117.05778,2
253000,2,130.0642,1
547500,3,242.47683,2
600600,3,288.92833,3
567500,2,211.81884,2
278500,3,143.07062,1
545500,2,144.92867999999999,2
736500,2,207.17369,2
272000,3,234.11556,1
700000,2,232.2575,2
554000,2,177.44473,2
488800,3,201.59951,2
480000,3,273.13482,2
290256,2,159.79316,2
495000,2,247.12198,2
237000,2,120.7739,1
415000,1,84.54173,1
495000,3,206.24466,2
616300,2,157.9351,2
622500,3,308.43796,2
259000,3,168.15443,1
330675,3,179.30279,3
292000,2,181.16085,2
435000,1,208.10272,1
454450,3,261.05743,3
535000,3,154.21898,1
269500,1,74.3224,1
630500,2,177.351827,2
673000,2,262.91549,2
238000,1,101.078464,1
370000,3,209.03175,2
309620,2,172.79958,2
205000,2,104.98039,1
299980,3,146.78674,1
410000,3,206.24466,2
333760,2,120.7739,1
293000,3,187.571157,2
920000,2,230.39944,1
446000,2,135.63838,1
630000,3,149.57383,2
254922,1,72.46433999999999,1
291750,2,121.70293,2
799000,2,205.31563,1
426000,1,207.17369,1
225000,2,130.99323,1
330000,1,125.41905,1
660000,1,155.14801,1
232500,2,127.27711,2
425000,2,241.5478,2
1100000,2,343.7411,3
275000,1,117.98681,1
975000,3,234.11556,2
347000,1,122.167445,1
269950,2,140.28353,2
507950,3,244.33489,2
368000,3,252.69616,2
710800,2,267.56064,2
122000,1,68.74822,1
360000,3,221.10914,2
245000,3,142.14159,1
499000,1,134.70935,1
623000,3,276.85094,2
150000,1,116.12875,1
765000,2,196.95436,1
425000,2,313.08311,2
842500,3,200.67048,2
451000,2,166.29637,1
300000,1,119.84487,1
355000,1,69.67725,1
300000,2,194.16727,2
799000,3,222.03817,2
415000,3,205.31563,2
488000,2,202.52854,1
477000,3,128.20614,1
280500,3,175.58667,2
980000,2,222.03817,2
255000,3,183.01891,1
445000,3,136.56741,2
585000,3,196.02533,3
610950,2,156.07704,3
607500,2,167.2254,1
490000,2,91.97397,1
639000,3,199.74145,2
385000,2,113.34166,1
475000,1,108.69651,1
255000,2,124.49002,1
269000,3,138.42547,1
518000,3,147.71577,1
495000,2,153.28995,3
433000,3,158.86413,1
204000,2,96.61912,1
728935,3,276.85094,2
400000,3,171.87055,1
362300,2,225.75429,2
716500,3,305.65087,2
760250,3,235.97362,2
640000,2,198.81242,2
550000,3,354.88946,3
750000,2,222.03817,2
467100,2,150.50286,1
915557,3,347.45722,3
640000,3,232.2575,2
260000,2,222.03817,3
455500,2,212.74787,1
870000,3,258.27034,3
390000,3,164.43831,2
707900,2,162.58025,1
269000,2,136.56741,2
470000,2,170.01248999999999,2
287000,2,213.6769,2
291500,3,164.43831,2
280000,2,129.13517,3
490000,2,263.84452,2
302059,3,129.13517,2
1100000,2,204.3866,2
307000,2,71.53531,1
225500,3,133.78032,2
508500,3,167.2254,1
248500,2,115.19972,2
808000,2,236.90265,2
465000,2,160.72219,1
222500,2,91.97397,1
229950,3,120.7739,1
600000,2,217.39302,1
620000,2,203.45757,2
497000,2,191.38018,3
399950,2,193.23824,1
242000,2,152.36092,1
325000,2,209.96078,2
400000,1,129.13517,1
334950,3,157.9351,1
725000,3,183.94794,1
305000,3,209.124653,1
305240,2,120.7739,1
570000,3,212.74787,2
215000,2,107.76748,1
585000,2,191.38018,2
316000,2,138.42547,2
400000,3,129.13517,1
427200,2,95.69009,1
316500,2,148.6448,1
523000,2,133.78032,1
600000,3,243.40586,2
445000,2,97.54814999999999,1
335000,2,117.05778,1
488000,1,126.34808,2
575000,3,236.90265,2
320000,2,117.05778,1
660000,1,99.40621,1
332500,3,155.14801,1
395000,2,139.3545,1
442500,3,201.59951,2
269950,2,163.50928,1
770000,3,200.67048,1
442000,2,110.55457,1
719000,2,235.97362,3
348500,2,126.34808,1
1075000,3,300.07669,3
375000,2,235.04459,1
522250,3,217.39302,2
575000,2,163.50928,1
300000,3,193.23824,1
337900,2,139.3545,3
225000,1,74.3224,1
353000,3,205.31563,2
495000,2,172.79958,2
315000,1,93.83203,1
335000,3,188.59309,2
725000,2,172.79958,1
230000,2,96.61912,1
530000,3,183.94794,2
358000,2,106.83845,1
1030000,3,283.35415,2
472000,2,172.79958,2
499950,2,191.38018,1
735000,3,228.54138,1
459950,3,185.806,2
229000,3,186.73503,2
340000,2,246.19295,1
278000,2,196.95436,2
210000,1,156.07704,2
270000,2,263.84452,1
325000,2,216.46399,2
270000,2,157.00607,2
635000,3,252.69616,2
729000,3,284.747695,3
571000,3,125.41905,1
760000,2,218.32205,3
290000,3,225.103969,2
624000,3,261.05743,3
220000,2,114.27069,1
453000,3,213.6769,2
355000,2,109.62554,1
204250,2,182.08988,2
161500,2,113.34166,1
509500,3,191.38018,2
587750,1,82.68367,1
720000,3,317.72826,2
256883,2,157.00607,2
234900,2,116.12875,1
1015000,2,271.27676,2
280000,2,159.79316,1
305000,2,228.54138,2
850000,2,306.5799,2
272000,3,129.13517,1
599000,3,240.61877,3
439950,2,201.59951,2
575000,2,199.74145,2
680000,3,232.2575,2
600000,3,263.84452,2
549950,3,246.19295,2
505000,3,253.62519,2
479500,2,213.6769,2
455000,3,230.39944,3
669500,3,232.2575,2
462000,2,120.7739,1
195000,1,76.18046,1
775000,3,295.43154,2
625000,2,144.92867999999999,3
600000,2,215.53496,2
580000,2,169.08346,2
225000,3,130.99323,1
324950,3,215.53496,1
502000,2,148.6448,2
460000,3,177.44473,2
280927,3,192.30921,2
375000,2,121.70293,1
278000,3,137.49644,2
200000,1,72.46433999999999,1
240000,2,102.1933,2
465000,1,94.76106,1
710000,3,250.8381,1
345000,1,164.43831,1
795000,3,309.36699,3
440000,1,104.05136,1
279900,2,118.91584,1
490000,3,187.66406,2
469000,2,137.49644,1
263000,3,124.49002,1
237000,2,85.47076,1
255000,2,89.18688,1
460000,3,207.17369,3
625700,2,238.76071,2
369950,2,179.30279,2
282000,2,116.12875,1
453000,3,232.443306,2
436000,1,96.61912,1
552000,2,170.94152,2
269000,3,149.57383,1
556000,2,182.08988,3
387500,3,122.63195999999999,1
720001,2,132.85129,2
329000,2,105.90942,1
450000,2,159.79316,1
342500,3,195.09629999999999,2
402000,2,141.21256,2
320000,1,143.99965,2
390000,2,179.30279,2
508000,2,167.2254,1
284200,2,143.07062,1
515805,3,251.76713,2
830005,3,335.37982999999997,3
851000,2,330.73468,2
410000,2,140.190627,2
415000,3,236.90265,2
249950,2,166.29637,3
545000,2,176.5157,2
449000,3,207.17369,2
510000,2,178.37376,1
258000,2,138.42547,1
339000,2,218.32205,2
925000,3,248.05101,2
395000,3,197.88339,2
358000,3,228.54138,2
940000,2,166.29637,1
478000,3,258.27034,2
1081000,3,231.32847,3
210000,1,83.6127,1
398500,3,209.03175,2
425000,3,167.2254,1
315000,1,115.19972,2
369000,2,124.49002,2
407500,2,141.398366,3
462000,3,128.20614,2
740000,3,190.45115,2
845000,2,148.6448,1
470000,2,165.36734,2
240000,2,124.49002,1
611900,1,113.34166,2
410500,3,183.94794,2
439800,2,104.05136,1
425000,3,204.3866,2
230000,1,80.82561,1
147000,2,137.49644,1
516250,3,222.03817,2
190000,1,102.1933,2
420000,2,252.69616,2
330000,2,145.85771,1
455000,1,94.76106,1
522000,2,106.83845,1
1000000,2,267.56064,3
210000,2,89.18688,2
580000,3,196.02533,2
630000,2,136.56741,2
253000,2,116.12875,1
999000,3,260.1284,2
464000,3,206.24466,2
267800,2,130.99323,1
866500,3,286.14124,3
409500,2,124.49002,1
340000,2,91.04494,1
250000,1,61.315979999999996,1
769000,3,308.43796,2
565000,3,188.59309,1
515000,3,188.59309,2
441500,2,140.28353,1
575000,2,162.58025,2
599900,2,242.012315,1
720000,3,320.51535,2
875000,3,234.11556,2
730000,2,321.44438,3
419700,2,134.70935,2
